time_ms,flow_rate_lps,sol_valve,trig
114,0.35084912864870366,1,0
115,0.4349973820365365,1,0
116,0.5268026720846003,1,0
117,0.6257240570958439,1,0
118,0.7312096006908567,1,0
119,0.8427037038623307,1,0
120,0.9596528270273662,1,0
121,1.0815099785841846,1,0
122,1.2077382406087105,1,0
123,1.3378135314530373,1,0
124,1.4712267560494976,1,0
125,1.6074854599764121,1,0
126,1.7461150780914945,1,0
127,1.886659849806934,1,0
128,2.0286834589272775,1,0
129,2.1717694451030716,1,0
130,2.315521425485497,1,0
131,2.459563158483635,1,0
132,2.603538476188663,1,0
133,2.747111107722025,1,0
134,2.889964412255519,1,0
135,3.0318010375678357,1,0
136,3.1723425176142976,1,0
137,3.311328820595307,1,0
138,3.448517857337944,1,0
139,3.583684958394541,1,0
140,3.716622327065318,1,0
141,3.8471384745318935,1,0
142,3.9750576424151087,1,0
143,4.100219217320115,1,0
144,4.222477141284486,1,0
145,4.3416993214855495,1,0
146,4.457767042077653,1,0
147,4.570574380608404,1,0
148,4.680027631095335,1,0
149,4.786044735524,1,0
150,4.88855472524839,1,0
151,4.987497173529471,1,0
152,5.0828216602333045,1,0
153,5.174487249522141,1,0
154,5.2624619812073306,1,0
155,5.346722376288554,1,0
156,5.4272529570774575,1,0
157,5.504045782193172,1,0
158,5.5770999966203085,1,0
159,5.646421396935526,1,0
160,5.712022011735014,1,0
161,5.773919697231056,1,0
162,5.832137747930217,1,0
163,5.886704522257474,1,0
164,5.937653082949269,1,0
165,5.98502085200278,1,0
166,6.028849279938591,1,0
167,6.069183529108244,1,0
168,6.1060721707568195,1,0
169,6.139566895532897,1,0
170,6.16972223712389,1,0
171,6.196595308683111,1,0
172,6.220245551706096,1,0
173,6.2407344970069785,1,0
174,6.258125537441144,1,0
175,6.272483712017513,1,0
176,6.283875501042577,1,0
177,6.292368631938499,1,0
178,6.298031895378834,1,0
179,6.300934971388049,1,0
180,6.3011482650541835,1,0
181,6.298742751508364,1,0
182,6.293789829829647,1,0
183,6.286361185539223,1,0
184,6.276528661353942,1,0
185,6.264364135875667,1,0
186,6.249939409899668,1,0
187,6.233326100032391,1,0
188,6.214595539316322,1,0
189,6.193818684567133,1,0
190,6.171066030136018,1,0
191,6.146407527817923,1,0
192,6.119912512634134,1,0
193,6.091649634225712,1,0
194,6.0616867936020205,1,0
195,6.030091108401527,1,0
196,5.996930237298142,1,0
197,5.962276125829614,1,0
198,5.92620587563376,1,0
199,5.8888011340726765,1,0
200,5.850147360752384,1,0
201,5.810333082476215,1,0
202,5.769449170533148,1,0
203,5.7275881554394505,1,0
204,5.68484358632385,1,0
205,5.641309438141303,1,0
206,5.597079567660851,1,0
207,5.552247217842445,1,0
208,5.506904569399709,1,0
209,5.4611423378371775,1,0
210,5.415049413938098,1,0
211,5.368712545495399,1,0
212,5.3222160579822715,1,0
213,5.275641611822571,1,0
214,5.229067993927359,1,0
215,5.1825709411991765,1,0
216,5.136222993762082,1,0
217,5.090093375745887,1,0
218,5.044247901533718,1,0
219,4.998748905468765,1,0
220,4.953655193106933,1,0
221,4.909022012194861,1,0
222,4.864901041646118,1,0
223,4.821340396881124,1,0
224,4.778384649987875,1,0
225,4.736074863250022,1,0
226,4.694448634675951,1,0
227,4.653540154246924,1,0
228,4.613380269683763,1,0
229,4.573996560609847,1,0
230,4.535413420063351,1,0
231,4.497652142383447,1,0
232,4.460731016563821,1,0
233,4.42466542423218,1,0
234,4.389467941476529,1,0
235,4.355148443798,1,0
236,4.321714213525931,1,0
237,4.2891700490837,1,0
238,4.257518375543987,1,0
239,4.226759355959124,1,0
240,4.196891002996871,1,0
241,4.167909290453674,1,0
242,4.1398082642569305,1,0
243,4.112580152604719,1,0
244,4.086215474926156,1,0
245,4.060703149377981,1,0
246,4.036030598623434,1,0
247,4.01218385366781,1,0
248,3.98914765555165,1,0
249,3.9669055547271355,1,0
250,3.945440007966339,1,0
251,3.9247324726712587,1,0
252,3.9047634984754076,1,0
253,3.8855128160450705,1,0
254,3.866959423005383,1,0
255,3.8490816669319443,1,0
256,3.831857325363231,1,0
257,3.815263682802295,1,0
258,3.7992776046884233,1,0
259,3.783875608330642,1,0
260,3.769033930805033,1,0
261,3.7547285938272434,1,0
262,3.7409354656198777,1,0
263,3.7276303198021297,1,0
264,3.7147888913358864,1,0
265,3.702386929568678,1,0
266,3.6904002484193756,1,0
267,3.6788047737574145,1,0
268,3.6675765880306446,1,0
269,3.6566919722007225,1,0
270,3.6461274450481653,1,0
271,3.6358597999121316,1,0
272,3.6258661389322753,1,0
273,3.616123904862087,1,0
274,3.6066109105247377,1,0
275,3.5973053659837326,1,0
276,3.588185903501651,1,0
277,3.57923160036096,1,0
278,3.5704219996212494,1,0
279,3.5617371288874793,1,0
280,3.553157517163743,1,0
281,3.5446642098667787,1,0
282,3.536238782073092,1,0
283,3.5278633500728573,1,0
284,3.519520581303092,1,0
285,3.51119370273164,1,0
286,3.5028665077625125,1,0
287,3.494523361732002,1,0
288,3.4861492060637698,1,0
289,3.4777295611497596,1,0
290,3.469250528022466,1,0
291,3.4606987888825618,1,0
292,3.452061606544461,1,0
293,3.4433268228607607,1,0
294,3.4344828561849816,1,0
295,3.4255186979303565,1,0
296,3.4164239082807843,1,0
297,3.407188611108402,1,0
298,3.3978034881505383,1,0
299,3.388259772497131,1,0
300,3.3785492414379896,1,0
301,3.368664208717618,1,0
302,3.358597516243605,1,0
303,3.3483425252929284,1,0
304,3.33789310725888,1,0
305,3.3272436339796445,1,0
306,3.316388967687942,1,0
307,3.3053244506196107,1,0
308,3.2940458943173114,1,0
309,3.2825495686641184,1,0
310,3.270832190680114,1,0
311,3.2588909131137105,1,0
312,3.2467233128579074,1,0
313,3.2343273792202716,1,0
314,3.2217015020740436,1,0
315,3.208844459916389,1,0
316,3.1957554078585027,1,0
317,3.1824338655709856,1,0
318,3.168879705206617,1,0
319,3.155093139321481,1,0
320,3.141074708814149,1,0
321,3.1268252709015605,1,0
322,3.1123459871490105,1,0
323,3.097638311570694,1,0
324,3.082703978816141,1,0
325,3.067544992456865,1,0
326,3.0521636133866403,1,0
327,3.03656234834779,1,0
328,3.0207439385950687,1,0
329,3.004711348707744,1,0
330,2.988467755559751,1,0
331,2.972016537456914,1,0
332,2.9553612634494897,1,0
333,2.938505682827535,1,0
334,2.9214537148059234,1,0
335,2.904209438405122,1,0
336,2.886777082533182,1,0
337,2.8691610162738472,1,0
338,2.8513657393850163,1,0
339,2.833395873011249,1,0
340,2.8152561506135223,1,0
341,2.796951409118868,1,0
342,2.7784865802920544,1,0
343,2.7598666823310563,1,0
344,2.741096811687556,1,0
345,2.7221821351133713,1,0
346,2.7031278819332427,1,0
347,2.683939336544142,1,0
348,2.6646218311408005,1,0
349,2.6451807386669306,1,0
350,2.6256214659912565,1,0
351,2.6059494473071747,1,0
352,2.586170137754631,1,0
353,2.5662890072625233,1,0
354,2.5463115346097123,1,0
355,2.526243201702489,1,0
356,2.5060894880661864,1,0
357,2.4858558655483733,1,0
358,2.465547793230964,1,0
359,2.4451707125483564,1,0
360,2.4247300426086102,1,0
361,2.404231175714507,1,0
362,2.38367947308126,1,0
363,2.3630802607474797,1,0
364,2.3424388256759476,1,0
365,2.3217604120406197,1,0
366,2.3010502176962695,1,0
367,2.2803133908270143,1,0
368,2.2595550267700313,1,0
369,2.23878016501061,1,0
370,2.2179937863447186,1,0
371,2.197200810205186,1,0
372,2.1764060921476083,1,0
373,2.155614421492053,1,0
374,2.1348305191166124,1,0
375,2.1140590353988706,1,0
376,2.093304548301338,1,0
377,2.0725715615969342,1,0
378,2.051864503230549,1,0
379,2.0311877238128195,1,0
380,2.0105454952422197,1,0
381,1.9899420094515612,1,0
382,1.9693813772751296,1,0
383,1.948867627432614,1,0
384,1.9284047056260571,1,0
385,1.9079964737461348,1,0
386,1.8876467091840408,1,0
387,1.8673591042453717,1,0
388,1.8471372656623783,1,0
389,1.8269847142010869,1,0
390,1.8069048843597726,1,0
391,1.7869011241553463,1,0
392,1.7669766949942958,1,0
393,1.7471347716248464,1,0
394,1.727378442167071,1,0
395,1.7077107082177565,1,0
396,1.6881344850268853,1,0
397,1.6686526017426404,1,0
398,1.6492678017219324,1,0
399,1.6299827429034686,1,0
400,1.610799998240503,1,0
401,1.5917220561904317,1,0
402,1.5727513212584538,1,0
403,1.5538901145926323,1,0
404,1.5351406746277052,1,0
405,1.5165051577750777,1,0
406,1.4979856391565098,1,0
407,1.47958411337905,1,0
408,1.4613024953488514,1,0
409,1.4431426211215495,1,0
410,1.4251062487869746,1,0
411,1.4071950593860136,1,0
412,1.3894106578574879,1,0
413,1.3717545740130104,1,0
414,1.3542282635378298,1,0
415,1.3368331090157024,1,0
416,1.3195704209759545,1,0
417,1.3024414389608918,1,0
418,1.2854473326118274,1,0
419,1.2685892027720023,1,0
420,1.251868082604789,1,0
421,1.2352849387255773,1,0
422,1.2188406723458123,1,0
423,1.2025361204277198,1,0
424,1.186372056848306,1,0
425,1.1703491935712271,1,0
426,1.1544681818252645,1,0
427,1.1387296132881002,1,0
428,1.123134021274185,1,0
429,1.1076818819255438,1,0
430,1.0923736154043815,1,0
431,1.077209587086426,1,0
432,1.0621901087539698,1,0
433,1.047315439787634,1,0
434,1.0325857883559098,1,0
435,1.0180013126015814,1,0
436,1.0035621218241593,1,0
437,0.9892682776575292,1,0
438,0.9751197952420176,1,0
439,0.9611166443901453,1,0
440,0.9472587507453628,1,0
441,0.9335459969331008,1,0
442,0.9199782237035004,1,0
443,0.9065552310652354,1,0
444,0.8932767794098534,1,0
445,0.8801425906261108,1,0
446,0.8671523492037906,1,0
447,0.8543057033265565,1,0
448,0.8416022659533648,1,0
449,0.8290416158880669,1,0
450,0.8166232988367819,1,0
451,0.8043468284527054,1,0
452,0.7922116873680072,1,0
453,0.7802173282125223,1,0
454,0.7683631746189553,1,0
455,0.7566486222143213,1,0
456,0.7450730395974137,1,0
457,0.7336357693020663,1,0
458,0.7223361287460176,1,0
459,0.711173411165219,1,0
460,0.7001468865334178,1,0
461,0.6892558024668802,1,0
462,0.6784993851141613,1,0
463,0.6678768400307907,1,0
464,0.6573873530388109,1,0
465,0.6470300910711064,1,0
466,0.6368042030004504,1,0
467,0.6267088204532613,1,0
468,0.6167430586080261,1,0
469,0.6069060169783829,1,0
470,0.5971967801808868,1,0
471,0.5876144186874523,1,0
472,0.5781579895625082,1,0
473,0.5688265371849177,1,0
474,0.5596190939546937,1,0
475,0.5505346809845789,1,0
476,0.5415723087765704,1,0
477,0.5327309778834498,1,0
478,0.5240096795554171,1,0
479,0.5154073963719326,1,0
480,0.5069231028588493,1,0
481,0.4985557660909668,1,0
482,0.49030434628011915,1,0
483,0.4821677973489189,1,0
484,0.4741450674902848,1,0
485,0.466235099712907,1,0
486,0.458436832372766,1,0
487,0.45074919969087907,1,0
488,0.44317113225740523,1,0
489,0.43570155752227363,1,0
490,0.42833940027250156,1,0
491,0.4210835830963545,1,0
492,0.4139330268345161,1,0
493,0.4068866510184546,1,0
494,0.39994337429613797,1,0
495,0.3931021148452839,1,0
496,0.38636179077432803,1,0
497,0.3797213205112778,1,0
498,0.37317962318064146,1,0
499,0.3667356189686201,1,0
500,0.36038822947673793,1,0
501,0.35413637806409975,1,0
502,0.34797899017847356,1,0
503,0.34191499367636713,1,0
504,0.3359433191323014,1,0
505,0.3300629001374682,1,0
506,0.32427267358795425,1,0
507,0.3185715799627239,1,0
508,0.3129585635915574,1,0
509,0.30743257291311693,1,0
510,0.3019925607233476,1,0
511,0.29663748441438775,1,0
512,0.29136630620417747,1,0
513,0.28617799335696287,1,0
514,0.28107151839486694,1,0
515,0.2760458593007186,1,0
516,0.2710999997123277,1,0
517,0.26623292910837953,1,0
518,0.26144364298613443,1,0
519,0.2567311430311151,1,0
520,0.25209443727895403,1,0
521,0.24753254026957927,1,0
522,0.2430444731939192,1,0
523,0.23862926403328982,1,0
524,0.23428594769164715,1,0
525,0.2300135661208657,1,0
526,0.22581116843921425,1,0
527,0.2216778110431996,1,0
528,0.2176125577129346,1,0
529,0.21361447971119657,1,0
530,0.20968265587633977,1,0
531,0.20581617270921332,1,0
532,0.2020141244542442,1,0
533,0.19827561317484121,1,0
534,0.1945997488232674,1,0
535,0.1909856493051326,1,0
536,0.18743244053865515,1,0
537,0.18393925650883527,1,0
538,0.18050523931668264,1,0
539,0.1771295392236447,1,0
540,0.17381131469136432,1,0
541,0.1705497324169141,1,0
542,0.16734396736363163,1,0
543,0.16419320278769275,1,0
544,0.1610966302605528,1,0
545,0.1580534496873789,1,0
546,0.15506286932160088,1,0
547,0.15212410577570437,1,0
548,0.14923638402838413,1,0
549,0.1463989374281754,1,0
550,0.1436110076936835,1,0
551,0.14087184491051963,1,0
552,0.13818070752505676,1,0
553,0.135536862335117,1,0
554,0.1329395844776934,1,0
555,0.1303881574138125,1,0
556,0.127881872910643,1,0
557,0.1254200310209456,1,0
558,0.12300194005996838,1,0
559,0.1206269165798783,1,0
560,0.11829428534182757,1,0
561,0.11600337928574322,1,0
562,0.11375353949793436,1,0
563,0.11154411517659876,1,0
564,0.10937446359532192,1,0
565,0.10724395006464671,1,0
566,0.1051519478917981,1,0
567,0.1030978383386443,1,0
568,0.10108101057796959,1,0
569,0.09910086164813672,1,0
570,0.0971567964062138,1,0
571,0.09524822747963678,1,0
572,0.09337457521647867,1,0
573,0.09153526763439615,1,0
574,0.08972974036831786,1,0
575,0.08795743661694132,1,0
576,0.0862178070881035,1,0
577,0.08451030994308423,1,0
578,0.08283441073990458,1,0
579,0.08118958237567972,1,0
580,0.07957530502808052,1,0
581,0.07799106609596355,1,0
582,0.07643636013921906,1,0
583,0.0749106888178923,1,0
584,0.07341356083062947,1,0
585,0.07194449185249537,1,0
586,0.07050300447221208,1,0
587,0.06908862812886729,1,0
588,0.06770089904813352,1,0
589,0.06633936017804501,1,0
590,0.06500356112437501,1,0
591,0.06369305808565215,1,0
592,0.062407413787858204,1,0
593,0.06114619741884556,1,0
594,0.05990898456251076,1,0
595,0.05869535713276075,1,0
596,0.057504903307308355,1,0
597,0.056337217461327846,1,0
598,0.05519190010100679,1,0
599,0.05406855779702299,1,0
600,0.05296680311797822,1,0
601,0.05188625456381889,1,0
602,0.05082653649927085,1,0
603,0.04978727908731554,1,0
604,0.04876811822273612,1,0
605,0.047768695465756114,1,0
606,0.04678865797579669,1,0
607,0.04582765844537651,1,0
608,0.04488535503417528,1,0
609,0.043961411303283834,1,0
610,0.04305549614966191,1,0
611,0.04216728374082228,1,0
612,0.041296453449762224,1,0
613,0.040442689790159636,1,0
614,0.03960568235185124,1,0
615,0.038785125736610714,1,0
616,0.03798071949424263,1,0
617,0.0371921680590066,1,0
618,0.03641918068638805,1,0
619,0.03566147139022811,1,0
620,0.034918758880226636,1,0
621,0.03419076649983158,1,0
622,0.0334772221645257,1,0
623,0.03277785830052264,1,0
624,0.032092411783883695,1,0
625,0.03142062388006476,1,0
626,0.030762240183903073,1,0
627,0.030117010560054214,1,0
628,0.02948468908388648,1,0
629,0.028865033982841324,1,0
630,0.02825780757826809,1,0
631,0.027662776227739008,1,0
632,0.02707971026785182,1,0
633,0.026508383957526457,1,0
634,0.02594857542180049,1,0
635,0.02540006659612992,1,0
636,0.024862643171199354,1,0
637,0.024336094538246086,1,0
638,0.02382021373490258,1,0
639,0.023314797391561053,1,0
640,0.022819645678262834,1,0
641,0.0223345622521165,1,0
642,0.02185935420524652,1,0
643,0.021393832013275146,1,0
644,0.020937809484339816,1,0
645,0.020491103708647058,1,0
646,0.020053535008564743,1,0
647,0.019624926889253894,1,0
648,0.01920510598984055,1,0
649,0.018793902035128023,1,0
650,0.01839114778785076,1,0
651,0.017996679001468757,1,0
652,0.01761033437350286,1,0
653,0.017231955499410794,1,0
654,0.01686138682700241,1,0
655,0.01649847561139427,1,0
656,0.01614307187050173,1,0
657,0.015795028341067517,1,0
658,0.015454200435225602,1,0
659,0.01512044619759828,1,0
660,0.014793626262924716,1,0
661,0.014473603814219424,1,0
662,0.014160244541457942,1,0
663,0.013853416600787623,1,0
664,0.013552990574261419,1,0
665,0.013258839430091507,1,0
666,0.012970838483420373,1,0
667,0.012688865357606684,1,0
668,0.012412799946022528,1,0
669,0.012142524374359228,1,0
670,0.011877922963438673,1,0
671,0.011618882192526608,1,0
672,0.011365290663144439,1,0
673,0.011117039063376613,1,0
674,0.010874020132669356,1,0
675,0.010636128627117434,1,0
676,0.01040326128523538,1,0
677,0.010175316794208926,1,0
678,0.00995219575662332,1,0
679,0.009733800657664143,1,0
680,0.009520035832786829,1,0
681,0.009310807435851009,1,0
682,0.009106023407715306,1,0
683,0.008905593445288355,1,0
684,0.008709428971032537,1,0
685,0.008517443102915223,1,0
686,0.008329550624804106,1,0
687,0.008145667957301796,1,0
688,0.007965713129015558,1,0
689,0.007789605748257944,1,0
690,0.007617266975173693,1,0
691,0.007448619494288573,1,0
692,0.0072835874874759956,1,0
693,0.007122096607336602,1,0
694,0.006964073950986553,1,0
695,0.006809448034250187,1,0
696,0.006658148766252329,1,0
697,0.006510107424405908,1,0
698,0.006365256629790546,1,0
699,0.0062235303229173046,1,0
700,0.006084863739875513,1,0
701,0.005949193388856905,1,0
702,0.005816457027052728,1,0
703,0.005686593637919347,1,0
704,0.00555954340880797,1,0
705,0.0,0,0
706,0.0,0,0
707,0.0,0,0
708,0.0,0,0
709,0.0,0,0
710,0.0,0,0
711,0.0,0,0
712,0.0,0,0
713,0.0,0,0
714,0.0,0,0
715,0.0,0,0
716,0.0,0,0
717,0.0,0,0
718,0.0,0,0
719,0.0,0,0
720,0.0,0,0
721,0.0,0,0
722,0.0,0,0
723,0.0,0,0
724,0.0,0,0
725,0.0,0,0
726,0.0,0,0
727,0.0,0,0
728,0.0,0,0
729,0.0,0,0
730,0.0,0,0
731,0.0,0,0
732,0.0,0,0
733,0.0,0,0
734,0.0,0,0
735,0.0,0,0
736,0.0,0,0
737,0.0,0,0
738,0.0,0,0
739,0.0,0,0
740,0.0,0,0
741,0.0,0,0
742,0.0,0,0
743,0.0,0,0
744,0.0,0,0
745,0.0,0,0
746,0.0,0,0
747,0.0,0,0
748,0.0,0,0
749,0.0,0,0
750,0.0,0,0
751,0.0,0,0
752,0.0,0,0
753,0.0,0,0
754,0.0,0,0
755,0.0,0,0
756,0.0,0,0
757,0.0,0,0
758,0.0,0,0
759,0.0,0,0
760,0.0,0,0
761,0.0,0,0
762,0.0,0,0
763,0.0,0,0
764,0.0,0,0
765,0.0,0,0
766,0.0,0,0
767,0.0,0,0
768,0.0,0,0
769,0.0,0,0
770,0.0,0,0
771,0.0,0,0
772,0.0,0,0
773,0.0,0,0
774,0.0,0,0
775,0.0,0,0
776,0.0,0,0
777,0.0,0,0
778,0.0,0,0
779,0.0,0,0
780,0.0,0,0
781,0.0,0,0
782,0.0,0,0
783,0.0,0,0
784,0.0,0,0
785,0.0,0,0
786,0.0,0,0
787,0.0,0,0
788,0.0,0,0
789,0.0,0,0
790,0.0,0,0
791,0.0,0,0
792,0.0,0,0
793,0.0,0,0
794,0.0,0,0
795,0.0,0,0
796,0.0,0,0
797,0.0,0,0
798,0.0,0,0
799,0.0,0,0
800,0.0,0,0
801,0.0,0,0
802,0.0,0,0
803,0.0,0,0
804,0.0,0,0
805,0.0,0,0
